Series Name,Country Name,Time,Value,
Other greenhouse gas emissions (% change from 1990),China,2012,306.140351370637,
Other greenhouse gas emissions (% change from 1990),China,2013,NA,
Other greenhouse gas emissions (% change from 1990),China,2014,NA,
Other greenhouse gas emissions (% change from 1990),China,2015,NA,
Other greenhouse gas emissions (% change from 1990),China,2016,NA,
Other greenhouse gas emissions (% change from 1990),China,2017,NA,
Other greenhouse gas emissions (% change from 1990),China,2018,NA,
Other greenhouse gas emissions (% change from 1990),China,2019,NA,
Other greenhouse gas emissions (% change from 1990),China,2020,NA,
Other greenhouse gas emissions (% change from 1990),India,1960,NA,
Other greenhouse gas emissions (% change from 1990),India,1961,NA,
Other greenhouse gas emissions (% change from 1990),India,1962,NA,
Other greenhouse gas emissions (% change from 1990),India,1963,NA,
Other greenhouse gas emissions (% change from 1990),India,1964,NA,
Other greenhouse gas emissions (% change from 1990),India,1965,NA,
Other greenhouse gas emissions (% change from 1990),India,1966,NA,
Other greenhouse gas emissions (% change from 1990),India,1967,NA,
Other greenhouse gas emissions (% change from 1990),India,1968,NA,
Other greenhouse gas emissions (% change from 1990),India,1969,NA,
Other greenhouse gas emissions (% change from 1990),India,1970,NA,
Other greenhouse gas emissions (% change from 1990),India,1971,NA,
Other greenhouse gas emissions (% change from 1990),India,1972,NA,
Other greenhouse gas emissions (% change from 1990),India,1973,NA,
Other greenhouse gas emissions (% change from 1990),India,1974,NA,
Other greenhouse gas emissions (% change from 1990),India,1975,NA,
Other greenhouse gas emissions (% change from 1990),India,1976,NA,
Other greenhouse gas emissions (% change from 1990),India,1977,NA,
Other greenhouse gas emissions (% change from 1990),India,1978,NA,
Other greenhouse gas emissions (% change from 1990),India,1979,NA,
Other greenhouse gas emissions (% change from 1990),India,1980,NA,
Other greenhouse gas emissions (% change from 1990),India,1981,NA,
Other greenhouse gas emissions (% change from 1990),India,1982,NA,
Other greenhouse gas emissions (% change from 1990),India,1983,NA,
Other greenhouse gas emissions (% change from 1990),India,1984,NA,
Other greenhouse gas emissions (% change from 1990),India,1985,NA,
Other greenhouse gas emissions (% change from 1990),India,1986,NA,
Other greenhouse gas emissions (% change from 1990),India,1987,NA,
Other greenhouse gas emissions (% change from 1990),India,1988,NA,
Other greenhouse gas emissions (% change from 1990),India,1989,NA,
Other greenhouse gas emissions (% change from 1990),India,1990,NA,
Other greenhouse gas emissions (% change from 1990),India,1991,1.11701141362242,
Other greenhouse gas emissions (% change from 1990),India,1992,0.08936091308982,
Other greenhouse gas emissions (% change from 1990),India,1993,-0.625526391629105,
Other greenhouse gas emissions (% change from 1990),India,1994,-2.09998145761074,
Other greenhouse gas emissions (% change from 1990),India,1995,-2.5914664796047,
Other greenhouse gas emissions (% change from 1990),India,1996,-3.17231241468846,
Other greenhouse gas emissions (% change from 1990),India,1997,-2.12232168588342,
Other greenhouse gas emissions (% change from 1990),India,1998,-23.652940085742,
Other greenhouse gas emissions (% change from 1990),India,1999,214.246586971625,
Other greenhouse gas emissions (% change from 1990),India,2000,26.5037766155892,
Other greenhouse gas emissions (% change from 1990),India,2001,-34.8074160621772,
Other greenhouse gas emissions (% change from 1990),India,2002,-19.4884981334743,
Other greenhouse gas emissions (% change from 1990),India,2003,4.40437600391357,
Other greenhouse gas emissions (% change from 1990),India,2004,41.1093710555533,
Other greenhouse gas emissions (% change from 1990),India,2005,-19.0903952656592,
Other greenhouse gas emissions (% change from 1990),India,2006,10.7070012041378,
Other greenhouse gas emissions (% change from 1990),India,2007,102.157619246553,
Other greenhouse gas emissions (% change from 1990),India,2008,13.4121794456489,
Other greenhouse gas emissions (% change from 1990),India,2009,66.4128072060639,
Other greenhouse gas emissions (% change from 1990),India,2010,243.27547958885,
Other greenhouse gas emissions (% change from 1990),India,2011,243.27547958885,
Other greenhouse gas emissions (% change from 1990),India,2012,243.275479588872,
Other greenhouse gas emissions (% change from 1990),India,2013,NA,
Other greenhouse gas emissions (% change from 1990),India,2014,NA,
Other greenhouse gas emissions (% change from 1990),India,2015,NA,
Other greenhouse gas emissions (% change from 1990),India,2016,NA,
Other greenhouse gas emissions (% change from 1990),India,2017,NA,
Other greenhouse gas emissions (% change from 1990),India,2018,NA,
Other greenhouse gas emissions (% change from 1990),India,2019,NA,
Other greenhouse gas emissions (% change from 1990),India,2020,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1960,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1961,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1962,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1963,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1964,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1965,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1966,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1967,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1968,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1969,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1970,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1971,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1972,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1973,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1974,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1975,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1976,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1977,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1978,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1979,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1980,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1981,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1982,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1983,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1984,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1985,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1986,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1987,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1988,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1989,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1990,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1991,5.37093440661374,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1992,4.419123245948,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1993,-1.08778418361797,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1994,15.2085826172087,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1995,18.3631567497009,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1996,18.132002610682,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1997,17.3501577287066,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1998,-38.2567578592409,
Other greenhouse gas emissions (% change from 1990),United Kingdom,1999,-35.6001985206136,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2000,-41.2120091373867,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2001,-41.6697412433376,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2002,-35.5147938648973,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2003,-31.8270899053635,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2004,-35.3062851490266,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2005,-30.2851637795062,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2006,-24.1208133906226,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2007,-16.6769818068095,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2008,-12.226077994126,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2009,-9.11807020287175,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2010,-2.69770477537256,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2011,-2.69770477537052,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2012,-2.69770477537392,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2013,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2014,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2015,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2016,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2017,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2018,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2019,NA,
Other greenhouse gas emissions (% change from 1990),United Kingdom,2020,NA,
Other greenhouse gas emissions (% change from 1990),World,1960,NA,
Other greenhouse gas emissions (% change from 1990),World,1961,NA,
Other greenhouse gas emissions (% change from 1990),World,1962,NA,
Other greenhouse gas emissions (% change from 1990),World,1963,NA,
Other greenhouse gas emissions (% change from 1990),World,1964,NA,
Other greenhouse gas emissions (% change from 1990),World,1965,NA,
Other greenhouse gas emissions (% change from 1990),World,1966,NA,
Other greenhouse gas emissions (% change from 1990),World,1967,NA,
Other greenhouse gas emissions (% change from 1990),World,1968,NA,
Other greenhouse gas emissions (% change from 1990),World,1969,NA,
Other greenhouse gas emissions (% change from 1990),World,1970,NA,
Other greenhouse gas emissions (% change from 1990),World,1971,NA,
Other greenhouse gas emissions (% change from 1990),World,1972,NA,
Other greenhouse gas emissions (% change from 1990),World,1973,NA,
Other greenhouse gas emissions (% change from 1990),World,1974,NA,
Other greenhouse gas emissions (% change from 1990),World,1975,NA,
Other greenhouse gas emissions (% change from 1990),World,1976,NA,
Other greenhouse gas emissions (% change from 1990),World,1977,NA,
Other greenhouse gas emissions (% change from 1990),World,1978,NA,
Other greenhouse gas emissions (% change from 1990),World,1979,NA,
Other greenhouse gas emissions (% change from 1990),World,1980,NA,
Other greenhouse gas emissions (% change from 1990),World,1981,NA,
Other greenhouse gas emissions (% change from 1990),World,1982,NA,
Other greenhouse gas emissions (% change from 1990),World,1983,NA,
Other greenhouse gas emissions (% change from 1990),World,1984,NA,
Other greenhouse gas emissions (% change from 1990),World,1985,NA,
Other greenhouse gas emissions (% change from 1990),World,1986,NA,
Other greenhouse gas emissions (% change from 1990),World,1987,NA,
Other greenhouse gas emissions (% change from 1990),World,1988,NA,
Other greenhouse gas emissions (% change from 1990),World,1989,NA,
Other greenhouse gas emissions (% change from 1990),World,1990,NA,
Other greenhouse gas emissions (% change from 1990),World,1991,5.73708293063766,
Other greenhouse gas emissions (% change from 1990),World,1992,23.1289975378766,
Other greenhouse gas emissions (% change from 1990),World,1993,-0.179246303523539,
Other greenhouse gas emissions (% change from 1990),World,1994,5.70428424875988,
Other greenhouse gas emissions (% change from 1990),World,1995,-0.971061628486736,
Other greenhouse gas emissions (% change from 1990),World,1996,-7.87148703146172,
Other greenhouse gas emissions (% change from 1990),World,1997,43.6361465313469,
Other greenhouse gas emissions (% change from 1990),World,1998,62.401959670638,
Other greenhouse gas emissions (% change from 1990),World,1999,11.6470229529973,
Other greenhouse gas emissions (% change from 1990),World,2000,-2.40657954723871,
Other greenhouse gas emissions (% change from 1990),World,2001,-6.80507182570478,
Other greenhouse gas emissions (% change from 1990),World,2002,23.9052858659057,
Other greenhouse gas emissions (% change from 1990),World,2003,27.2990040833394,
Other greenhouse gas emissions (% change from 1990),World,2004,19.6374438044181,
Other greenhouse gas emissions (% change from 1990),World,2005,28.37381833223,
Other greenhouse gas emissions (% change from 1990),World,2006,27.5025486847086,
Other greenhouse gas emissions (% change from 1990),World,2007,28.0702118205124,
Other greenhouse gas emissions (% change from 1990),World,2008,6.18447491026328,
Other greenhouse gas emissions (% change from 1990),World,2009,-2.77259328954975,
Other greenhouse gas emissions (% change from 1990),World,2010,18.900402284643,
Other greenhouse gas emissions (% change from 1990),World,2011,30.1863399056538,
Other greenhouse gas emissions (% change from 1990),World,2012,30.3744373515931,
Other greenhouse gas emissions (% change from 1990),World,2013,NA,
Other greenhouse gas emissions (% change from 1990),World,2014,NA,
Other greenhouse gas emissions (% change from 1990),World,2015,NA,
Other greenhouse gas emissions (% change from 1990),World,2016,NA,
Other greenhouse gas emissions (% change from 1990),World,2017,NA,
Other greenhouse gas emissions (% change from 1990),World,2018,NA,
Other greenhouse gas emissions (% change from 1990),World,2019,NA,
Other greenhouse gas emissions (% change from 1990),World,2020,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1960,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1961,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1962,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1963,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1964,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1965,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1966,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1967,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1968,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1969,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1970,1873971.6754,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1971,1914331.7695,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1972,1999689.0654,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1973,2057487.3804,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1974,2073854.5095,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1975,2264422.9195,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1976,2327790.3995,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1977,2516150.8774,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1978,2726399.8904,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1979,2773803.8174,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1980,2757430.0904,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1981,2724309.2374,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1982,2815057.9374,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1983,2950585.591,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1984,3135783.7474,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1985,3142896.3744,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1986,3282780.7874,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1987,3349248.6134,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1988,3680670.8474,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1989,3800686.2095,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1990,3892675.1604,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1991,4035212.6074,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1992,4172493.2948,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1993,4398290.8204,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1994,4613489.2474,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1995,5042349.1204,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1996,5181880.5144,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1997,5113706.8544,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1998,5141402.7,
Total greenhouse gas emissions (kt of CO2 equivalent),China,1999,5079293.7,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2000,5082325.6,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2001,5145521.55,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2002,5474914.9,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2003,6226962.5,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2004,7116642.4,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2005,7803535.6,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2006,8573395.4,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2007,9124046.5,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2008,10022024.8,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2009,10617264.9,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2010,11183810.6,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2011,12064260.00255,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2012,12454710.6051,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2013,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2014,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2015,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2016,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2017,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2018,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2019,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),China,2020,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1960,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1961,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1962,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1963,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1964,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1965,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1966,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1967,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1968,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1969,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1970,746498.11,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1971,754018.475,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1972,767242.36,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1973,773571.615,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1974,796885.36,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1975,827298.045,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1976,852598.24,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1977,871680.045,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1978,875174.32,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1979,905452.595,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1980,929414.77,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1981,979738.35,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1982,1011305.49,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1983,1059291.57,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1984,1117754.1,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1985,1140356.79,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1986,1199500.61,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1987,1202058.62,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1988,1305250.63,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1989,1365390.78,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1990,1387371.82,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1991,1443266.28,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1992,1486420.6,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1993,1521727.9,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1994,1581028.22,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1995,1651503.01,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1996,1708836.97,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1997,1761537.39,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1998,1768965,
Total greenhouse gas emissions (kt of CO2 equivalent),India,1999,1956039,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2000,1885189,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2001,1875600.85,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2002,1917294.66,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2003,1976449.15,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2004,2090334.85,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2005,2117460.59,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2006,2232760.11,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2007,2382011.76,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2008,2438714.28,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2009,2594639.91697394,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2010,2771456.75614684,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2011,2828845.82898461,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2012,3002894.92752695,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2013,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2014,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2015,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2016,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2017,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2018,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2019,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),India,2020,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1960,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1961,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1962,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1963,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1964,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1965,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1966,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1967,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1968,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1969,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1970,839587.41,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1971,837410.77,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1972,822151.68,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1973,863336.04,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1974,823515.68,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1975,809418.44,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1976,824663.31,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1977,833515.83,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1978,830538.8,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1979,876952.44,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1980,806582.53,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1981,789385.06,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1982,772803.8,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1983,763225.32,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1984,730850.52,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1985,766610.11,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1986,786061.18,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1987,785723.22,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1988,787867.03,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1989,775919.13,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1990,777244.23,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1991,782637.35,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1992,761019.6,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1993,733575.46,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1994,728677.75,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1995,728336.09,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1996,744362.82,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1997,716185.48,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1998,705167.71,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,1999,680102.478,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2000,673897.408,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2001,683080.0911,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2002,661572.36,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2003,670993.347,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2004,662917.59913,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2005,659108.09183,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2006,658331.2438,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2007,646412.1481,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2008,635417.17264,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2009,584940.879687974,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2010,609586.560951622,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2011,568061.828941121,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2012,585779.783273432,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2013,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2014,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2015,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2016,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2017,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2018,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2019,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,2020,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1960,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1961,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1962,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1963,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1964,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1965,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1966,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1967,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1968,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1969,NA,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1970,27660218.4692441,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1971,26263241.2998723,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1972,28148780.8450884,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1973,29107899.0532076,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1974,28434027.1423728,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1975,28860202.7669361,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1976,30301513.6928308,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1977,31553904.6660721,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1978,32120464.1076999,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1979,33615147.8631881,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1980,33480327.2105969,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1981,32418038.8664288,
Total greenhouse gas emissions (kt of CO2 equivalent),World,1982,34370124.10544,
